"","Site","Year","Block","Trt","Plot","Tree_Number","Sp_code","Cond","DBH","CoreID","response","priorDBH","priorYear","PlotID","totalPlotBA_ha","priorBA","CanopyCover","meanVPD","maxVPD","meanSWA","minSWA"
"115","FV",2006,1,1,10,46,"PIPO",1,3.6,"FV_1_1_10_46","Live",3.5,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"116","FV",2011,1,1,10,46,"PIPO",1,4,"FV_1_1_10_46","Live",3.6,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"117","FV",2019,1,1,10,46,"PIPO",1,4.7,"FV_1_1_10_46","Live",4,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"118","FV",2006,1,1,10,48,"PIPO",1,60.8,"FV_1_1_10_48","Live",60.9,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"119","FV",2011,1,1,10,48,"PIPO",1,60.2,"FV_1_1_10_48","Live",60.8,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"120","FV",2019,1,1,10,48,"PIPO",1,61.7,"FV_1_1_10_48","Live",60.2,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"121","FV",2006,1,1,10,49,"PIPO",1,45.2,"FV_1_1_10_49","Live",44.7,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"122","FV",2011,1,1,10,49,"PIPO",1,45.7,"FV_1_1_10_49","Live",45.2,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"123","FV",2019,1,1,10,49,"PIPO",1,46.8,"FV_1_1_10_49","Live",45.7,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"124","FV",2006,1,1,10,5,"PIPO",1,5.9,"FV_1_1_10_5","Live",5.3,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"125","FV",2011,1,1,10,5,"PIPO",1,6.5,"FV_1_1_10_5","Live",5.9,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"126","FV",2019,1,1,10,5,"PIPO",1,7.7,"FV_1_1_10_5","Live",6.5,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"127","FV",2006,1,1,10,50,"PIPO",1,1.3,"FV_1_1_10_50","Live",0.9,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"128","FV",2011,1,1,10,50,"PIPO",3,NA,"FV_1_1_10_50","Dead",1.3,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"129","FV",2006,1,1,10,51,"PIPO",1,13.3,"FV_1_1_10_51","Live",11.8,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"130","FV",2011,1,1,10,51,"PIPO",1,14.4,"FV_1_1_10_51","Live",13.3,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"131","FV",2019,1,1,10,51,"PIPO",1,17.3,"FV_1_1_10_51","Live",14.4,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"132","FV",2006,1,1,10,52,"PIPO",1,4.7,"FV_1_1_10_52","Live",4.5,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"133","FV",2011,1,1,10,52,"PIPO",1,5.6,"FV_1_1_10_52","Live",4.7,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"134","FV",2019,1,1,10,52,"PIPO",1,6.3,"FV_1_1_10_52","Live",5.6,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"135","FV",2006,1,1,10,53,"PIPO",1,15.8,"FV_1_1_10_53","Live",14.8,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"136","FV",2011,1,1,10,53,"PIPO",1,16.9,"FV_1_1_10_53","Live",15.8,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"137","FV",2019,1,1,10,53,"PIPO",1,19.1,"FV_1_1_10_53","Live",16.9,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"138","FV",2006,1,1,10,54,"PIPO",1,9.7,"FV_1_1_10_54","Live",9.2,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"139","FV",2011,1,1,10,54,"PIPO",1,10.5,"FV_1_1_10_54","Live",9.7,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"140","FV",2019,1,1,10,54,"PIPO",1,11.1,"FV_1_1_10_54","Live",10.5,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"141","FV",2006,1,1,10,55,"PIPO",3,NA,"FV_1_1_10_55","Dead",5.6,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"142","FV",2006,1,1,10,56,"PIPO",1,5.5,"FV_1_1_10_56","Live",5.1,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"143","FV",2006,1,1,10,57,"PIPO",1,7.7,"FV_1_1_10_57","Live",7.5,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"144","FV",2011,1,1,10,57,"PIPO",1,8.3,"FV_1_1_10_57","Live",7.7,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"145","FV",2019,1,1,10,57,"PIPO",1,8.6,"FV_1_1_10_57","Live",8.3,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"146","FV",2006,1,1,10,58,"PIPO",1,0.7,"FV_1_1_10_58","Live",0.4,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"147","FV",2011,1,1,10,58,"PIPO",1,0.8,"FV_1_1_10_58","Live",0.7,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"148","FV",2019,1,1,10,58,"PIPO",1,1.1,"FV_1_1_10_58","Live",0.8,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"149","FV",2006,1,1,10,59,"PIPO",1,17.3,"FV_1_1_10_59","Live",15.9,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"150","FV",2011,1,1,10,59,"PIPO",1,19,"FV_1_1_10_59","Live",17.3,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"151","FV",2019,1,1,10,59,"PIPO",1,22.2,"FV_1_1_10_59","Live",19,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"152","FV",2006,1,1,10,6,"PIPO",1,2.3,"FV_1_1_10_6","Live",2.2,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"153","FV",2011,1,1,10,6,"PIPO",1,2.5,"FV_1_1_10_6","Live",2.3,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"154","FV",2019,1,1,10,6,"PIPO",1,2.7,"FV_1_1_10_6","Live",2.5,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"155","FV",2006,1,1,10,60,"PIPO",1,3.8,"FV_1_1_10_60","Live",3.3,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"156","FV",2011,1,1,10,60,"PIPO",1,4.3,"FV_1_1_10_60","Live",3.8,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"157","FV",2019,1,1,10,60,"PIPO",1,5.3,"FV_1_1_10_60","Live",4.3,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"158","FV",2006,1,1,10,61,"PIPO",1,5.3,"FV_1_1_10_61","Live",5.1,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"159","FV",2011,1,1,10,61,"PIPO",1,5.5,"FV_1_1_10_61","Live",5.3,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"160","FV",2019,1,1,10,61,"PIPO",1,5.8,"FV_1_1_10_61","Live",5.5,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"161","FV",2006,1,1,10,62,"PIPO",1,1.1,"FV_1_1_10_62","Live",0.4,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"162","FV",2011,1,1,10,62,"PIPO",1,1.3,"FV_1_1_10_62","Live",1.1,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"163","FV",2019,1,1,10,62,"PIPO",1,2,"FV_1_1_10_62","Live",1.3,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"164","FV",2006,1,1,10,64,"PIPO",1,4.8,"FV_1_1_10_64","Live",4.2,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"165","FV",2011,1,1,10,64,"PIPO",1,5.5,"FV_1_1_10_64","Live",4.8,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"166","FV",2019,1,1,10,64,"PIPO",1,6.9,"FV_1_1_10_64","Live",5.5,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"167","FV",2006,1,1,10,7,"PIPO",1,21.5,"FV_1_1_10_7","Live",20.9,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"168","FV",2011,1,1,10,7,"PIPO",1,22.7,"FV_1_1_10_7","Live",21.5,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"169","FV",2019,1,1,10,7,"PIPO",1,23.7,"FV_1_1_10_7","Live",22.7,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"170","FV",2006,1,1,10,8,"PIPO",1,8.7,"FV_1_1_10_8","Live",8.5,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"171","FV",2011,1,1,10,8,"PIPO",1,9.4,"FV_1_1_10_8","Live",8.7,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"172","FV",2019,1,1,10,8,"PIPO",1,10.4,"FV_1_1_10_8","Live",9.4,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,7.76912500082,14.4849442798482,66.6584657820657,5.01057823587114
"173","FV",2006,1,1,10,9,"PIPO",1,3.3,"FV_1_1_10_9","Live",3.1,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,7.73318955687385,14.9864565774693,57.8355312315214,2.63242167614545
"174","FV",2011,1,1,10,9,"PIPO",3,NA,"FV_1_1_10_9","Dead",3.3,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,7.82417341914747,14.2231014546422,50.8332130620075,7.58872610332293
"175","FV",2006,1,1,11,1,"PIPO",1,73.7,"FV_1_1_11_1","Live",73.4,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"176","FV",2011,1,1,11,1,"PIPO",1,74.2,"FV_1_1_11_1","Live",73.7,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"177","FV",2019,1,1,11,1,"PIPO",1,74.2,"FV_1_1_11_1","Live",74.2,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"178","FV",2006,1,1,11,10,"PIPO",1,47.5,"FV_1_1_11_10","Live",46.8,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"179","FV",2011,1,1,11,10,"PIPO",1,47.4,"FV_1_1_11_10","Live",47.5,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"180","FV",2019,1,1,11,10,"PIPO",1,47.9,"FV_1_1_11_10","Live",47.4,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"181","FV",2006,1,1,11,12,"PIPO",1,11.5,"FV_1_1_11_12","Live",11,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"182","FV",2011,1,1,11,12,"PIPO",1,11.9,"FV_1_1_11_12","Live",11.5,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"183","FV",2019,1,1,11,12,"PIPO",1,11.5,"FV_1_1_11_12","Live",11.9,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"184","FV",2006,1,1,11,13,"PIPO",1,17.1,"FV_1_1_11_13","Live",15.8,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"185","FV",2011,1,1,11,13,"PIPO",1,17.6,"FV_1_1_11_13","Live",17.1,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"186","FV",2019,1,1,11,13,"PIPO",1,18.9,"FV_1_1_11_13","Live",17.6,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"187","FV",2006,1,1,11,15,"PIPO",1,11.9,"FV_1_1_11_15","Live",10.1,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"188","FV",2011,1,1,11,15,"PIPO",1,12.5,"FV_1_1_11_15","Live",11.9,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"189","FV",2019,1,1,11,15,"PIPO",1,13.9,"FV_1_1_11_15","Live",12.5,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"190","FV",2006,1,1,11,18,"PIPO",1,68.4,"FV_1_1_11_18","Live",68.2,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"191","FV",2011,1,1,11,18,"PIPO",1,68.5,"FV_1_1_11_18","Live",68.4,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"192","FV",2019,1,1,11,18,"PIPO",1,68.6,"FV_1_1_11_18","Live",68.5,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"193","FV",2006,1,1,11,19,"PIPO",1,53.4,"FV_1_1_11_19","Live",53.2,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"194","FV",2011,1,1,11,19,"PIPO",1,53.5,"FV_1_1_11_19","Live",53.4,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"195","FV",2019,1,1,11,19,"PIPO",1,53.8,"FV_1_1_11_19","Live",53.5,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"196","FV",2006,1,1,11,2,"PIPO",1,35.3,"FV_1_1_11_2","Live",35.2,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"197","FV",2011,1,1,11,2,"PIPO",1,35.4,"FV_1_1_11_2","Live",35.3,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"198","FV",2019,1,1,11,2,"PIPO",1,34.8,"FV_1_1_11_2","Live",35.4,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"199","FV",2006,1,1,11,22,"PIPO",1,71,"FV_1_1_11_22","Live",71,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"200","FV",2011,1,1,11,22,"PIPO",1,72,"FV_1_1_11_22","Live",71,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"201","FV",2019,1,1,11,22,"PIPO",1,72.4,"FV_1_1_11_22","Live",72,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"202","FV",2011,1,1,11,23,"PIPO",1,19.3,"FV_1_1_11_23","Live",19,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"203","FV",2019,1,1,11,23,"PIPO",1,19.6,"FV_1_1_11_23","Live",19.3,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"204","FV",2006,1,1,11,3,"PIPO",1,41.3,"FV_1_1_11_3","Live",40.9,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"205","FV",2011,1,1,11,3,"PIPO",1,40.9,"FV_1_1_11_3","Live",41.3,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"206","FV",2019,1,1,11,3,"PIPO",1,41.5,"FV_1_1_11_3","Live",40.9,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"207","FV",2006,1,1,11,4,"PIPO",1,67,"FV_1_1_11_4","Live",66.7,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"208","FV",2011,1,1,11,4,"PIPO",1,67.5,"FV_1_1_11_4","Live",67,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"209","FV",2019,1,1,11,4,"PIPO",1,67.3,"FV_1_1_11_4","Live",67.5,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"210","FV",2006,1,1,11,5,"PIPO",1,5.9,"FV_1_1_11_5","Live",4.5,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"211","FV",2011,1,1,11,5,"PIPO",1,6.4,"FV_1_1_11_5","Live",5.9,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"212","FV",2019,1,1,11,5,"PIPO",1,7.6,"FV_1_1_11_5","Live",6.4,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"213","FV",2006,1,1,11,6,"PIPO",1,1,"FV_1_1_11_6","Live",0.7,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"214","FV",2011,1,1,11,6,"PIPO",1,1.4,"FV_1_1_11_6","Live",1,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"215","FV",2019,1,1,11,6,"PIPO",1,1.3,"FV_1_1_11_6","Live",1.4,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"216","FV",2006,1,1,11,7,"PIPO",1,21.3,"FV_1_1_11_7","Live",20.9,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"217","FV",2011,1,1,11,7,"PIPO",1,21.2,"FV_1_1_11_7","Live",21.3,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"218","FV",2019,1,1,11,7,"PIPO",1,22.5,"FV_1_1_11_7","Live",21.2,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"219","FV",2006,1,1,11,8,"PIPO",1,19.4,"FV_1_1_11_8","Live",18.7,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"220","FV",2011,1,1,11,8,"PIPO",1,19,"FV_1_1_11_8","Live",19.4,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"221","FV",2019,1,1,11,8,"PIPO",1,19.5,"FV_1_1_11_8","Live",19,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"222","FV",2006,1,1,11,9,"PIPO",1,8.8,"FV_1_1_11_9","Live",8.5,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,7.73318955687385,14.9864565774693,42.902007927868,7.12093564043079
"223","FV",2011,1,1,11,9,"PIPO",1,9.1,"FV_1_1_11_9","Live",8.8,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,7.82417341914747,14.2231014546422,37.6206984137395,9.72619236105388
"224","FV",2019,1,1,11,9,"PIPO",1,8.8,"FV_1_1_11_9","Live",9.1,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,7.76912500082,14.4849442798482,51.1062907141958,7.99487303289758
"225","FV",2006,1,1,12,1,"PIPO",1,12.4,"FV_1_1_12_1","Live",11.7,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,7.73318955687385,14.9864565774693,50.8162530023983,5.57663041764596
"226","FV",2011,1,1,12,1,"PIPO",1,12.8,"FV_1_1_12_1","Live",12.4,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,7.82417341914747,14.2231014546422,48.9006120295116,9.30820903587464
"227","FV",2019,1,1,12,1,"PIPO",1,14.4,"FV_1_1_12_1","Live",12.8,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,7.76912500082,14.4849442798482,60.1947211085381,7.9313996396241
"228","FV",2006,1,1,12,10,"PIPO",1,6,"FV_1_1_12_10","Live",5.8,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,7.73318955687385,14.9864565774693,50.8162530023983,5.57663041764596
"229","FV",2011,1,1,12,10,"PIPO",1,5.7,"FV_1_1_12_10","Live",6,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,7.82417341914747,14.2231014546422,48.9006120295116,9.30820903587464
"230","FV",2019,1,1,12,10,"PIPO",1,5.8,"FV_1_1_12_10","Live",5.7,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,7.76912500082,14.4849442798482,60.1947211085381,7.9313996396241
"231","FV",2006,1,1,12,100,"PIPO",1,12,"FV_1_1_12_100","Live",11.5,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,7.73318955687385,14.9864565774693,50.8162530023983,5.57663041764596
"232","FV",2011,1,1,12,100,"PIPO",1,12,"FV_1_1_12_100","Live",12,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,7.82417341914747,14.2231014546422,48.9006120295116,9.30820903587464
"233","FV",2019,1,1,12,100,"PIPO",1,12.3,"FV_1_1_12_100","Live",12,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,7.76912500082,14.4849442798482,60.1947211085381,7.9313996396241
"234","FV",2006,1,1,12,101,"PIPO",1,5.1,"FV_1_1_12_101","Live",5,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,7.73318955687385,14.9864565774693,50.8162530023983,5.57663041764596
"235","FV",2011,1,1,12,101,"PIPO",1,5,"FV_1_1_12_101","Live",5.1,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,7.82417341914747,14.2231014546422,48.9006120295116,9.30820903587464
"236","FV",2019,1,1,12,101,"PIPO",1,5.2,"FV_1_1_12_101","Live",5,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,7.76912500082,14.4849442798482,60.1947211085381,7.9313996396241
"237","FV",2006,1,1,12,102,"PIPO",1,9.1,"FV_1_1_12_102","Live",8.5,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,7.73318955687385,14.9864565774693,50.8162530023983,5.57663041764596
"238","FV",2011,1,1,12,102,"PIPO",1,9.4,"FV_1_1_12_102","Live",9.1,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,7.82417341914747,14.2231014546422,48.9006120295116,9.30820903587464
"239","FV",2019,1,1,12,102,"PIPO",1,10,"FV_1_1_12_102","Live",9.4,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,7.76912500082,14.4849442798482,60.1947211085381,7.9313996396241
